datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration
2025-10-24 14:33:00,829218.0,8196.0,8200.0,8196.0,8200.0,295.0,499548.0,499437.0,KQ.m@DCE.y,60
2025-10-24 14:34:00,829219.0,8200.0,8200.0,8198.0,8200.0,148.0,499437.0,499413.0,KQ.m@DCE.y,60
2025-10-24 14:35:00,829220.0,8200.0,8200.0,8196.0,8198.0,326.0,499413.0,499425.0,KQ.m@DCE.y,60
2025-10-24 14:36:00,829221.0,8198.0,8200.0,8196.0,8198.0,279.0,499425.0,499479.0,KQ.m@DCE.y,60
2025-10-24 14:37:00,829222.0,8198.0,8200.0,8198.0,8200.0,652.0,499479.0,499578.0,KQ.m@DCE.y,60
2025-10-24 14:38:00,829223.0,8200.0,8200.0,8196.0,8198.0,183.0,499578.0,499534.0,KQ.m@DCE.y,60
2025-10-24 14:39:00,829224.0,8198.0,8198.0,8196.0,8198.0,690.0,499534.0,499572.0,KQ.m@DCE.y,60
2025-10-24 14:40:00,829225.0,8198.0,8198.0,8196.0,8198.0,137.0,499572.0,499493.0,KQ.m@DCE.y,60
2025-10-24 14:41:00,829226.0,8198.0,8200.0,8196.0,8198.0,645.0,499493.0,499452.0,KQ.m@DCE.y,60
2025-10-24 14:42:00,829227.0,8198.0,8200.0,8196.0,8196.0,162.0,499452.0,499423.0,KQ.m@DCE.y,60
2025-10-24 14:43:00,829228.0,8196.0,8198.0,8194.0,8198.0,647.0,499423.0,499522.0,KQ.m@DCE.y,60
2025-10-24 14:44:00,829229.0,8198.0,8198.0,8194.0,8196.0,345.0,499522.0,499354.0,KQ.m@DCE.y,60
2025-10-24 14:45:00,829230.0,8196.0,8198.0,8196.0,8196.0,133.0,499354.0,499360.0,KQ.m@DCE.y,60
2025-10-24 14:46:00,829231.0,8196.0,8200.0,8196.0,8200.0,524.0,499360.0,499407.0,KQ.m@DCE.y,60
2025-10-24 14:47:00,829232.0,8200.0,8204.0,8198.0,8202.0,1454.0,499407.0,499467.0,KQ.m@DCE.y,60
2025-10-24 14:48:00,829233.0,8202.0,8210.0,8202.0,8210.0,1234.0,499467.0,499355.0,KQ.m@DCE.y,60
2025-10-24 14:49:00,829234.0,8210.0,8210.0,8206.0,8208.0,556.0,499355.0,499325.0,KQ.m@DCE.y,60
2025-10-24 14:50:00,829235.0,8208.0,8210.0,8206.0,8208.0,712.0,499325.0,499101.0,KQ.m@DCE.y,60
2025-10-24 14:51:00,829236.0,8208.0,8208.0,8206.0,8208.0,226.0,499101.0,499053.0,KQ.m@DCE.y,60
2025-10-24 14:52:00,829237.0,8208.0,8208.0,8206.0,8208.0,245.0,499053.0,499065.0,KQ.m@DCE.y,60
2025-10-24 14:53:00,829238.0,8208.0,8208.0,8206.0,8206.0,634.0,499065.0,499074.0,KQ.m@DCE.y,60
2025-10-24 14:54:00,829239.0,8206.0,8208.0,8204.0,8204.0,734.0,499074.0,499023.0,KQ.m@DCE.y,60
2025-10-24 14:55:00,829240.0,8204.0,8206.0,8198.0,8200.0,1428.0,499023.0,498743.0,KQ.m@DCE.y,60
2025-10-24 14:56:00,829241.0,8200.0,8202.0,8196.0,8196.0,1466.0,498743.0,498564.0,KQ.m@DCE.y,60
2025-10-24 14:57:00,829242.0,8196.0,8198.0,8194.0,8194.0,816.0,498564.0,498330.0,KQ.m@DCE.y,60
2025-10-24 14:58:00,829243.0,8194.0,8198.0,8192.0,8192.0,1621.0,498330.0,497872.0,KQ.m@DCE.y,60
2025-10-24 14:59:00,829244.0,8192.0,8196.0,8192.0,8194.0,1685.0,497872.0,497588.0,KQ.m@DCE.y,60
2025-10-24 21:00:00,829245.0,8190.0,8192.0,8180.0,8186.0,3815.0,497588.0,497463.0,KQ.m@DCE.y,60
2025-10-24 21:01:00,829246.0,8186.0,8192.0,8184.0,8192.0,1400.0,497463.0,497533.0,KQ.m@DCE.y,60
2025-10-24 21:02:00,829247.0,8192.0,8198.0,8190.0,8198.0,1229.0,497533.0,497554.0,KQ.m@DCE.y,60
2025-10-24 21:03:00,829248.0,8198.0,8200.0,8194.0,8200.0,1237.0,497554.0,497549.0,KQ.m@DCE.y,60
2025-10-24 21:04:00,829249.0,8200.0,8204.0,8198.0,8200.0,967.0,497549.0,497614.0,KQ.m@DCE.y,60
2025-10-24 21:05:00,829250.0,8200.0,8204.0,8200.0,8204.0,646.0,497614.0,497713.0,KQ.m@DCE.y,60
2025-10-24 21:06:00,829251.0,8204.0,8208.0,8202.0,8206.0,1738.0,497713.0,497416.0,KQ.m@DCE.y,60
2025-10-24 21:07:00,829252.0,8206.0,8210.0,8206.0,8210.0,935.0,497416.0,497548.0,KQ.m@DCE.y,60
2025-10-24 21:08:00,829253.0,8210.0,8210.0,8206.0,8206.0,986.0,497548.0,497925.0,KQ.m@DCE.y,60
2025-10-24 21:09:00,829254.0,8206.0,8210.0,8206.0,8208.0,1246.0,497925.0,497857.0,KQ.m@DCE.y,60
2025-10-24 21:10:00,829255.0,8208.0,8210.0,8206.0,8210.0,512.0,497857.0,497845.0,KQ.m@DCE.y,60
2025-10-24 21:11:00,829256.0,8210.0,8216.0,8208.0,8214.0,1303.0,497845.0,498163.0,KQ.m@DCE.y,60
2025-10-24 21:12:00,829257.0,8214.0,8216.0,8212.0,8214.0,1185.0,498163.0,497740.0,KQ.m@DCE.y,60
2025-10-24 21:13:00,829258.0,8214.0,8218.0,8214.0,8216.0,953.0,497740.0,497711.0,KQ.m@DCE.y,60
2025-10-24 21:14:00,829259.0,8216.0,8218.0,8214.0,8218.0,823.0,497711.0,497639.0,KQ.m@DCE.y,60
2025-10-24 21:15:00,829260.0,8218.0,8218.0,8214.0,8218.0,802.0,497639.0,497410.0,KQ.m@DCE.y,60
2025-10-24 21:16:00,829261.0,8218.0,8218.0,8216.0,8216.0,905.0,497410.0,497145.0,KQ.m@DCE.y,60
2025-10-24 21:17:00,829262.0,8216.0,8218.0,8214.0,8218.0,887.0,497145.0,497155.0,KQ.m@DCE.y,60
2025-10-24 21:18:00,829263.0,8218.0,8218.0,8212.0,8212.0,1499.0,497155.0,496564.0,KQ.m@DCE.y,60
2025-10-24 21:19:00,829264.0,8212.0,8214.0,8210.0,8210.0,705.0,496564.0,496551.0,KQ.m@DCE.y,60
2025-10-24 21:20:00,829265.0,8210.0,8216.0,8208.0,8216.0,869.0,496551.0,496739.0,KQ.m@DCE.y,60
2025-10-24 21:21:00,829266.0,8216.0,8218.0,8214.0,8216.0,750.0,496739.0,496718.0,KQ.m@DCE.y,60
2025-10-24 21:22:00,829267.0,8216.0,8218.0,8210.0,8212.0,924.0,496718.0,496499.0,KQ.m@DCE.y,60
2025-10-24 21:23:00,829268.0,8212.0,8212.0,8210.0,8212.0,263.0,496499.0,496528.0,KQ.m@DCE.y,60
2025-10-24 21:24:00,829269.0,8212.0,8214.0,8210.0,8212.0,422.0,496528.0,496578.0,KQ.m@DCE.y,60
2025-10-24 21:25:00,829270.0,8212.0,8214.0,8210.0,8210.0,409.0,496578.0,496401.0,KQ.m@DCE.y,60
2025-10-24 21:26:00,829271.0,8210.0,8214.0,8210.0,8212.0,501.0,496401.0,496264.0,KQ.m@DCE.y,60
2025-10-24 21:27:00,829272.0,8212.0,8214.0,8210.0,8212.0,368.0,496264.0,496109.0,KQ.m@DCE.y,60
2025-10-24 21:28:00,829273.0,8212.0,8218.0,8212.0,8216.0,917.0,496109.0,495843.0,KQ.m@DCE.y,60
2025-10-24 21:29:00,829274.0,8216.0,8216.0,8214.0,8214.0,506.0,495843.0,495764.0,KQ.m@DCE.y,60
2025-10-24 21:30:00,829275.0,8214.0,8216.0,8208.0,8212.0,1399.0,495764.0,495560.0,KQ.m@DCE.y,60
2025-10-24 21:31:00,829276.0,8212.0,8214.0,8210.0,8210.0,720.0,495560.0,495645.0,KQ.m@DCE.y,60
2025-10-24 21:32:00,829277.0,8210.0,8214.0,8210.0,8214.0,576.0,495645.0,495703.0,KQ.m@DCE.y,60
2025-10-24 21:33:00,829278.0,8214.0,8214.0,8212.0,8212.0,141.0,495703.0,495661.0,KQ.m@DCE.y,60
2025-10-24 21:34:00,829279.0,8212.0,8214.0,8210.0,8212.0,435.0,495661.0,495626.0,KQ.m@DCE.y,60
2025-10-24 21:35:00,829280.0,8212.0,8214.0,8210.0,8210.0,438.0,495626.0,495718.0,KQ.m@DCE.y,60
2025-10-24 21:36:00,829281.0,8210.0,8212.0,8202.0,8202.0,1623.0,495718.0,495463.0,KQ.m@DCE.y,60
2025-10-24 21:37:00,829282.0,8202.0,8204.0,8202.0,8204.0,732.0,495463.0,495476.0,KQ.m@DCE.y,60
2025-10-24 21:38:00,829283.0,8204.0,8206.0,8202.0,8204.0,560.0,495476.0,495328.0,KQ.m@DCE.y,60
2025-10-24 21:39:00,829284.0,8204.0,8206.0,8202.0,8204.0,279.0,495328.0,495318.0,KQ.m@DCE.y,60
2025-10-24 21:40:00,829285.0,8204.0,8210.0,8204.0,8206.0,723.0,495318.0,495432.0,KQ.m@DCE.y,60
2025-10-24 21:41:00,829286.0,8206.0,8208.0,8204.0,8204.0,822.0,495432.0,495136.0,KQ.m@DCE.y,60
2025-10-24 21:42:00,829287.0,8204.0,8204.0,8202.0,8204.0,223.0,495136.0,495189.0,KQ.m@DCE.y,60
2025-10-24 21:43:00,829288.0,8204.0,8208.0,8202.0,8208.0,1002.0,495189.0,495158.0,KQ.m@DCE.y,60
2025-10-24 21:44:00,829289.0,8208.0,8210.0,8206.0,8210.0,279.0,495158.0,495081.0,KQ.m@DCE.y,60
2025-10-24 21:45:00,829290.0,8210.0,8210.0,8206.0,8208.0,380.0,495081.0,495082.0,KQ.m@DCE.y,60
2025-10-24 21:46:00,829291.0,8208.0,8210.0,8206.0,8208.0,271.0,495082.0,495015.0,KQ.m@DCE.y,60
2025-10-24 21:47:00,829292.0,8208.0,8208.0,8206.0,8208.0,331.0,495015.0,494992.0,KQ.m@DCE.y,60
2025-10-24 21:48:00,829293.0,8208.0,8216.0,8206.0,8214.0,942.0,494992.0,495169.0,KQ.m@DCE.y,60
2025-10-24 21:49:00,829294.0,8214.0,8214.0,8212.0,8212.0,394.0,495169.0,495129.0,KQ.m@DCE.y,60
2025-10-24 21:50:00,829295.0,8212.0,8214.0,8210.0,8212.0,379.0,495129.0,495151.0,KQ.m@DCE.y,60
2025-10-24 21:51:00,829296.0,8212.0,8214.0,8210.0,8212.0,207.0,495151.0,495099.0,KQ.m@DCE.y,60
2025-10-24 21:52:00,829297.0,8212.0,8212.0,8208.0,8210.0,303.0,495099.0,495104.0,KQ.m@DCE.y,60
2025-10-24 21:53:00,829298.0,8210.0,8214.0,8208.0,8210.0,499.0,495104.0,495122.0,KQ.m@DCE.y,60
2025-10-24 21:54:00,829299.0,8210.0,8212.0,8208.0,8208.0,534.0,495122.0,495311.0,KQ.m@DCE.y,60
2025-10-24 21:55:00,829300.0,8208.0,8212.0,8208.0,8208.0,342.0,495311.0,495375.0,KQ.m@DCE.y,60
2025-10-24 21:56:00,829301.0,8208.0,8212.0,8208.0,8210.0,97.0,495375.0,495384.0,KQ.m@DCE.y,60
2025-10-24 21:57:00,829302.0,8210.0,8212.0,8206.0,8206.0,788.0,495384.0,495044.0,KQ.m@DCE.y,60
2025-10-24 21:58:00,829303.0,8206.0,8208.0,8206.0,8208.0,114.0,495044.0,495065.0,KQ.m@DCE.y,60
2025-10-24 21:59:00,829304.0,8208.0,8208.0,8206.0,8208.0,110.0,495065.0,495057.0,KQ.m@DCE.y,60
2025-10-24 22:00:00,829305.0,8208.0,8216.0,8206.0,8216.0,830.0,495057.0,495199.0,KQ.m@DCE.y,60
2025-10-24 22:01:00,829306.0,8216.0,8218.0,8212.0,8212.0,1368.0,495199.0,495040.0,KQ.m@DCE.y,60
2025-10-24 22:02:00,829307.0,8212.0,8214.0,8212.0,8214.0,260.0,495040.0,495034.0,KQ.m@DCE.y,60
2025-10-24 22:03:00,829308.0,8214.0,8216.0,8212.0,8214.0,287.0,495034.0,495113.0,KQ.m@DCE.y,60
2025-10-24 22:04:00,829309.0,8214.0,8216.0,8212.0,8212.0,408.0,495113.0,495157.0,KQ.m@DCE.y,60
2025-10-24 22:05:00,829310.0,8212.0,8218.0,8212.0,8214.0,631.0,495157.0,495208.0,KQ.m@DCE.y,60
2025-10-24 22:06:00,829311.0,8214.0,8216.0,8214.0,8214.0,213.0,495208.0,495158.0,KQ.m@DCE.y,60
2025-10-24 22:07:00,829312.0,8214.0,8218.0,8214.0,8218.0,500.0,495158.0,495229.0,KQ.m@DCE.y,60
2025-10-24 22:08:00,829313.0,8218.0,8218.0,8216.0,8216.0,372.0,495229.0,495272.0,KQ.m@DCE.y,60
2025-10-24 22:09:00,829314.0,8216.0,8218.0,8214.0,8216.0,517.0,495272.0,495195.0,KQ.m@DCE.y,60
2025-10-24 22:10:00,829315.0,8216.0,8224.0,8216.0,8224.0,2924.0,495195.0,495405.0,KQ.m@DCE.y,60
2025-10-24 22:11:00,829316.0,8224.0,8224.0,8220.0,8222.0,905.0,495405.0,495315.0,KQ.m@DCE.y,60
2025-10-24 22:12:00,829317.0,8222.0,8224.0,8218.0,8218.0,1661.0,495315.0,495006.0,KQ.m@DCE.y,60
2025-10-24 22:13:00,829318.0,8218.0,8218.0,8214.0,8216.0,428.0,495006.0,494956.0,KQ.m@DCE.y,60
2025-10-24 22:14:00,829319.0,8216.0,8216.0,8206.0,8206.0,1481.0,494956.0,494803.0,KQ.m@DCE.y,60
2025-10-24 22:15:00,829320.0,8206.0,8208.0,8204.0,8206.0,556.0,494803.0,494790.0,KQ.m@DCE.y,60
2025-10-24 22:16:00,829321.0,8206.0,8208.0,8202.0,8204.0,570.0,494790.0,494952.0,KQ.m@DCE.y,60
2025-10-24 22:17:00,829322.0,8204.0,8204.0,8196.0,8196.0,1203.0,494952.0,495123.0,KQ.m@DCE.y,60
2025-10-24 22:18:00,829323.0,8196.0,8200.0,8196.0,8198.0,1176.0,495123.0,495313.0,KQ.m@DCE.y,60
2025-10-24 22:19:00,829324.0,8198.0,8200.0,8196.0,8196.0,510.0,495313.0,495127.0,KQ.m@DCE.y,60
2025-10-24 22:20:00,829325.0,8196.0,8198.0,8192.0,8198.0,1234.0,495127.0,494928.0,KQ.m@DCE.y,60
2025-10-24 22:21:00,829326.0,8198.0,8202.0,8196.0,8198.0,618.0,494928.0,494948.0,KQ.m@DCE.y,60
2025-10-24 22:22:00,829327.0,8198.0,8204.0,8198.0,8204.0,449.0,494948.0,494977.0,KQ.m@DCE.y,60
2025-10-24 22:23:00,829328.0,8204.0,8206.0,8200.0,8206.0,521.0,494977.0,494869.0,KQ.m@DCE.y,60
2025-10-24 22:24:00,829329.0,8206.0,8206.0,8204.0,8206.0,209.0,494869.0,494855.0,KQ.m@DCE.y,60
2025-10-24 22:25:00,829330.0,8206.0,8206.0,8204.0,8206.0,411.0,494855.0,494811.0,KQ.m@DCE.y,60
2025-10-24 22:26:00,829331.0,8206.0,8206.0,8202.0,8204.0,237.0,494811.0,494796.0,KQ.m@DCE.y,60
2025-10-24 22:27:00,829332.0,8204.0,8210.0,8202.0,8210.0,413.0,494796.0,494855.0,KQ.m@DCE.y,60
2025-10-24 22:28:00,829333.0,8210.0,8210.0,8204.0,8208.0,624.0,494855.0,494694.0,KQ.m@DCE.y,60
2025-10-24 22:29:00,829334.0,8208.0,8208.0,8204.0,8206.0,169.0,494694.0,494671.0,KQ.m@DCE.y,60
2025-10-24 22:30:00,829335.0,8206.0,8206.0,8204.0,8204.0,485.0,494671.0,494576.0,KQ.m@DCE.y,60
2025-10-24 22:31:00,829336.0,8204.0,8204.0,8200.0,8202.0,360.0,494576.0,494648.0,KQ.m@DCE.y,60
2025-10-24 22:32:00,829337.0,8202.0,8202.0,8200.0,8202.0,204.0,494648.0,494707.0,KQ.m@DCE.y,60
2025-10-24 22:33:00,829338.0,8202.0,8202.0,8200.0,8200.0,132.0,494707.0,494747.0,KQ.m@DCE.y,60
2025-10-24 22:34:00,829339.0,8200.0,8202.0,8200.0,8200.0,152.0,494747.0,494799.0,KQ.m@DCE.y,60
2025-10-24 22:35:00,829340.0,8200.0,8204.0,8200.0,8200.0,476.0,494799.0,494634.0,KQ.m@DCE.y,60
2025-10-24 22:36:00,829341.0,8200.0,8202.0,8198.0,8200.0,296.0,494634.0,494778.0,KQ.m@DCE.y,60
2025-10-24 22:37:00,829342.0,8200.0,8204.0,8200.0,8200.0,193.0,494778.0,494726.0,KQ.m@DCE.y,60
2025-10-24 22:38:00,829343.0,8200.0,8204.0,8200.0,8200.0,259.0,494726.0,494778.0,KQ.m@DCE.y,60
2025-10-24 22:39:00,829344.0,8200.0,8204.0,8200.0,8202.0,336.0,494778.0,494859.0,KQ.m@DCE.y,60
2025-10-24 22:40:00,829345.0,8202.0,8204.0,8200.0,8200.0,133.0,494859.0,494895.0,KQ.m@DCE.y,60
2025-10-24 22:41:00,829346.0,8200.0,8202.0,8196.0,8196.0,539.0,494895.0,494826.0,KQ.m@DCE.y,60
2025-10-24 22:42:00,829347.0,8196.0,8200.0,8196.0,8200.0,526.0,494826.0,494958.0,KQ.m@DCE.y,60
2025-10-24 22:43:00,829348.0,8200.0,8202.0,8198.0,8202.0,263.0,494958.0,495085.0,KQ.m@DCE.y,60
2025-10-24 22:44:00,829349.0,8202.0,8202.0,8198.0,8198.0,121.0,495085.0,495076.0,KQ.m@DCE.y,60
2025-10-24 22:45:00,829350.0,8198.0,8200.0,8196.0,8196.0,486.0,495076.0,495100.0,KQ.m@DCE.y,60
2025-10-24 22:46:00,829351.0,8196.0,8198.0,8196.0,8198.0,119.0,495100.0,495051.0,KQ.m@DCE.y,60
2025-10-24 22:47:00,829352.0,8198.0,8198.0,8196.0,8198.0,166.0,495051.0,495008.0,KQ.m@DCE.y,60
2025-10-24 22:48:00,829353.0,8198.0,8202.0,8196.0,8200.0,376.0,495008.0,495037.0,KQ.m@DCE.y,60
2025-10-24 22:49:00,829354.0,8200.0,8200.0,8194.0,8196.0,638.0,495037.0,495256.0,KQ.m@DCE.y,60
2025-10-24 22:50:00,829355.0,8196.0,8198.0,8196.0,8198.0,357.0,495256.0,495303.0,KQ.m@DCE.y,60
2025-10-24 22:51:00,829356.0,8198.0,8200.0,8196.0,8196.0,153.0,495303.0,495329.0,KQ.m@DCE.y,60
2025-10-24 22:52:00,829357.0,8196.0,8198.0,8196.0,8198.0,239.0,495329.0,495306.0,KQ.m@DCE.y,60
2025-10-24 22:53:00,829358.0,8198.0,8198.0,8196.0,8198.0,284.0,495306.0,495341.0,KQ.m@DCE.y,60
2025-10-24 22:54:00,829359.0,8198.0,8200.0,8198.0,8200.0,248.0,495341.0,495339.0,KQ.m@DCE.y,60
2025-10-24 22:55:00,829360.0,8200.0,8200.0,8198.0,8200.0,224.0,495339.0,495382.0,KQ.m@DCE.y,60
2025-10-24 22:56:00,829361.0,8200.0,8200.0,8198.0,8200.0,312.0,495382.0,495213.0,KQ.m@DCE.y,60
2025-10-24 22:57:00,829362.0,8200.0,8200.0,8198.0,8198.0,189.0,495213.0,495203.0,KQ.m@DCE.y,60
2025-10-24 22:58:00,829363.0,8198.0,8200.0,8196.0,8196.0,430.0,495203.0,495005.0,KQ.m@DCE.y,60
2025-10-24 22:59:00,829364.0,8196.0,8202.0,8196.0,8200.0,1154.0,495005.0,494590.0,KQ.m@DCE.y,60
2025-10-27 09:00:00,829365.0,8206.0,8210.0,8190.0,8194.0,6791.0,494590.0,494429.0,KQ.m@DCE.y,60
2025-10-27 09:01:00,829366.0,8194.0,8200.0,8192.0,8200.0,2484.0,494429.0,494559.0,KQ.m@DCE.y,60
2025-10-27 09:02:00,829367.0,8200.0,8206.0,8194.0,8204.0,1994.0,494559.0,495018.0,KQ.m@DCE.y,60
2025-10-27 09:03:00,829368.0,8204.0,8204.0,8198.0,8200.0,1418.0,495018.0,495182.0,KQ.m@DCE.y,60
2025-10-27 09:04:00,829369.0,8200.0,8204.0,8200.0,8202.0,532.0,495182.0,495226.0,KQ.m@DCE.y,60
2025-10-27 09:05:00,829370.0,8202.0,8206.0,8200.0,8204.0,709.0,495226.0,495192.0,KQ.m@DCE.y,60
2025-10-27 09:06:00,829371.0,8204.0,8206.0,8200.0,8200.0,1287.0,495192.0,495258.0,KQ.m@DCE.y,60
2025-10-27 09:07:00,829372.0,8200.0,8206.0,8200.0,8204.0,842.0,495258.0,495142.0,KQ.m@DCE.y,60
2025-10-27 09:08:00,829373.0,8204.0,8208.0,8202.0,8206.0,577.0,495142.0,495138.0,KQ.m@DCE.y,60
2025-10-27 09:09:00,829374.0,8206.0,8210.0,8206.0,8208.0,659.0,495138.0,495135.0,KQ.m@DCE.y,60
2025-10-27 09:10:00,829375.0,8208.0,8210.0,8206.0,8208.0,452.0,495135.0,495019.0,KQ.m@DCE.y,60
2025-10-27 09:11:00,829376.0,8208.0,8208.0,8204.0,8208.0,1132.0,495019.0,495080.0,KQ.m@DCE.y,60
2025-10-27 09:12:00,829377.0,8208.0,8208.0,8204.0,8204.0,245.0,495080.0,495097.0,KQ.m@DCE.y,60
2025-10-27 09:13:00,829378.0,8204.0,8204.0,8198.0,8202.0,1309.0,495097.0,495215.0,KQ.m@DCE.y,60
2025-10-27 09:14:00,829379.0,8202.0,8206.0,8202.0,8206.0,263.0,495215.0,495263.0,KQ.m@DCE.y,60
2025-10-27 09:15:00,829380.0,8206.0,8206.0,8204.0,8204.0,283.0,495263.0,495215.0,KQ.m@DCE.y,60
2025-10-27 09:16:00,829381.0,8204.0,8210.0,8202.0,8210.0,761.0,495215.0,495350.0,KQ.m@DCE.y,60
2025-10-27 09:17:00,829382.0,8210.0,8210.0,8208.0,8208.0,336.0,495350.0,495412.0,KQ.m@DCE.y,60
2025-10-27 09:18:00,829383.0,8208.0,8212.0,8208.0,8212.0,492.0,495412.0,495504.0,KQ.m@DCE.y,60
2025-10-27 09:19:00,829384.0,8212.0,8214.0,8212.0,8212.0,482.0,495504.0,495386.0,KQ.m@DCE.y,60
2025-10-27 09:20:00,829385.0,8212.0,8214.0,8212.0,8212.0,234.0,495386.0,495314.0,KQ.m@DCE.y,60
2025-10-27 09:21:00,829386.0,8212.0,8212.0,8208.0,8208.0,1066.0,495314.0,495718.0,KQ.m@DCE.y,60
2025-10-27 09:22:00,829387.0,8208.0,8212.0,8208.0,8212.0,251.0,495718.0,495724.0,KQ.m@DCE.y,60
2025-10-27 09:23:00,829388.0,8212.0,8216.0,8210.0,8214.0,753.0,495724.0,495769.0,KQ.m@DCE.y,60
2025-10-27 09:24:00,829389.0,8214.0,8218.0,8210.0,8218.0,1114.0,495769.0,495801.0,KQ.m@DCE.y,60
2025-10-27 09:25:00,829390.0,8218.0,8218.0,8214.0,8216.0,492.0,495801.0,495605.0,KQ.m@DCE.y,60
2025-10-27 09:26:00,829391.0,8216.0,8216.0,8214.0,8216.0,300.0,495605.0,495657.0,KQ.m@DCE.y,60
2025-10-27 09:27:00,829392.0,8216.0,8224.0,8216.0,8224.0,2498.0,495657.0,495814.0,KQ.m@DCE.y,60
2025-10-27 09:28:00,829393.0,8224.0,8228.0,8222.0,8228.0,1622.0,495814.0,495618.0,KQ.m@DCE.y,60
2025-10-27 09:29:00,829394.0,8228.0,8234.0,8226.0,8232.0,2545.0,495618.0,495150.0,KQ.m@DCE.y,60
2025-10-27 09:30:00,829395.0,8232.0,8234.0,8228.0,8228.0,1280.0,495150.0,494957.0,KQ.m@DCE.y,60
2025-10-27 09:31:00,829396.0,8228.0,8228.0,8226.0,8228.0,836.0,494957.0,494972.0,KQ.m@DCE.y,60
2025-10-27 09:32:00,829397.0,8228.0,8230.0,8226.0,8230.0,965.0,494972.0,495016.0,KQ.m@DCE.y,60
2025-10-27 09:33:00,829398.0,8230.0,8234.0,8228.0,8234.0,1597.0,495016.0,494939.0,KQ.m@DCE.y,60
2025-10-27 09:34:00,829399.0,8234.0,8234.0,8230.0,8232.0,554.0,494939.0,494969.0,KQ.m@DCE.y,60
2025-10-27 09:35:00,829400.0,8232.0,8232.0,8230.0,8230.0,370.0,494969.0,494995.0,KQ.m@DCE.y,60
2025-10-27 09:36:00,829401.0,8230.0,8232.0,8228.0,8228.0,321.0,494995.0,494929.0,KQ.m@DCE.y,60
2025-10-27 09:37:00,829402.0,8228.0,8228.0,8224.0,8224.0,888.0,494929.0,494750.0,KQ.m@DCE.y,60
2025-10-27 09:38:00,829403.0,8224.0,8226.0,8222.0,8224.0,574.0,494750.0,494679.0,KQ.m@DCE.y,60
2025-10-27 09:39:00,829404.0,8224.0,8228.0,8224.0,8226.0,333.0,494679.0,494658.0,KQ.m@DCE.y,60
2025-10-27 09:40:00,829405.0,8226.0,8230.0,8226.0,8230.0,394.0,494658.0,494725.0,KQ.m@DCE.y,60
2025-10-27 09:41:00,829406.0,8230.0,8230.0,8224.0,8224.0,305.0,494725.0,494719.0,KQ.m@DCE.y,60
2025-10-27 09:42:00,829407.0,8224.0,8226.0,8222.0,8222.0,424.0,494719.0,494558.0,KQ.m@DCE.y,60
2025-10-27 09:43:00,829408.0,8222.0,8224.0,8218.0,8220.0,1081.0,494558.0,494811.0,KQ.m@DCE.y,60
2025-10-27 09:44:00,829409.0,8220.0,8222.0,8216.0,8218.0,1596.0,494811.0,494778.0,KQ.m@DCE.y,60
2025-10-27 09:45:00,829410.0,8218.0,8218.0,8214.0,8218.0,876.0,494778.0,494406.0,KQ.m@DCE.y,60
2025-10-27 09:46:00,829411.0,8218.0,8220.0,8216.0,8218.0,482.0,494406.0,494163.0,KQ.m@DCE.y,60
2025-10-27 09:47:00,829412.0,8218.0,8218.0,8214.0,8218.0,308.0,494163.0,494105.0,KQ.m@DCE.y,60
2025-10-27 09:48:00,829413.0,8218.0,8220.0,8216.0,8218.0,433.0,494105.0,494174.0,KQ.m@DCE.y,60
2025-10-27 09:49:00,829414.0,8218.0,8218.0,8214.0,8216.0,456.0,494174.0,494258.0,KQ.m@DCE.y,60
2025-10-27 09:50:00,829415.0,8216.0,8218.0,8214.0,8216.0,475.0,494258.0,494267.0,KQ.m@DCE.y,60
2025-10-27 09:51:00,829416.0,8216.0,8216.0,8212.0,8212.0,463.0,494267.0,494106.0,KQ.m@DCE.y,60
2025-10-27 09:52:00,829417.0,8212.0,8214.0,8210.0,8210.0,523.0,494106.0,494245.0,KQ.m@DCE.y,60
2025-10-27 09:53:00,829418.0,8210.0,8214.0,8210.0,8214.0,371.0,494245.0,494081.0,KQ.m@DCE.y,60
2025-10-27 09:54:00,829419.0,8214.0,8220.0,8212.0,8218.0,1471.0,494081.0,493685.0,KQ.m@DCE.y,60
2025-10-27 09:55:00,829420.0,8218.0,8218.0,8216.0,8218.0,223.0,493685.0,493732.0,KQ.m@DCE.y,60
2025-10-27 09:56:00,829421.0,8218.0,8218.0,8214.0,8216.0,241.0,493732.0,493695.0,KQ.m@DCE.y,60
2025-10-27 09:57:00,829422.0,8216.0,8218.0,8214.0,8218.0,182.0,493695.0,493731.0,KQ.m@DCE.y,60
2025-10-27 09:58:00,829423.0,8218.0,8218.0,8214.0,8218.0,627.0,493731.0,494006.0,KQ.m@DCE.y,60
2025-10-27 09:59:00,829424.0,8218.0,8218.0,8214.0,8218.0,184.0,494006.0,494047.0,KQ.m@DCE.y,60
2025-10-27 10:00:00,829425.0,8218.0,8224.0,8218.0,8222.0,1213.0,494047.0,494157.0,KQ.m@DCE.y,60
2025-10-27 10:01:00,829426.0,8222.0,8226.0,8220.0,8226.0,532.0,494157.0,494126.0,KQ.m@DCE.y,60
2025-10-27 10:02:00,829427.0,8226.0,8228.0,8224.0,8226.0,1018.0,494126.0,494109.0,KQ.m@DCE.y,60
